"ID","Name","Description","URL","SKU","Categories","Status","Image","Price","Stock Status","Sale Price"
"1301","Spar Cheddar Cheese Grated 200g","","https://weshop4u.ie/products/spar-cheddar-cheese-grated-200g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-cheddar-cheese-grated-200g.jpg","3.65","in_stock",""
"1302","Easi Singles Cheese 340g","","https://weshop4u.ie/products/easi-singles-cheese-340g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/easi-singles-cheese-340g.jpg","4.39","in_stock",""
"1303","Spar Cheddar Cheese Sliced Red 200g","","https://weshop4u.ie/products/spar-cheddar-sliced-red-200g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-cheddar-sliced-red-200g.jpg","3.65","in_stock",""
"1304","Sol Cheese Chilli Slices 160g","","https://weshop4u.ie/products/sol-cheese-chilli-slices-160g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/sol-cheese-chilli-slices-160g.jpg","3.49","in_stock",""
"1305","Sol Cheese Edam Slices 250g","","https://weshop4u.ie/products/sol-cheese-edam-slices-250g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/sol-cheese-edam-slices-250g.jpg","3.99","in_stock",""
"1306","Sol Cheese Mediterranean Slices 160g","","https://weshop4u.ie/products/sol-cheese-mediterranean-slices-160g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/sol-cheese-mediterranean-slices-160g.jpg","3.99","in_stock",""
"1307","Blackwater Red Cheddar Sliced 200g","","https://weshop4u.ie/products/blackwater-red-cheddar-sliced-200g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/blackwater-red-cheddar-sliced-200g.jpg","3.79","in_stock",""
"1308","Blackwater White Cheddar Slices 200g","","https://weshop4u.ie/products/blackwater-white-cheddar-slices-200g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/blackwater-white-cheddar-slices-200g.jpg","3.79","in_stock",""
"1309","Blackwater Coleslaw 250g","","https://weshop4u.ie/products/blackwater-coleslaw-250g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/blackwater-coleslaw-250g.jpg","2.49","in_stock",""
"1310","Twin Spiceburger 185g","","https://weshop4u.ie/products/twin-spiceburger-185g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/twin-spiceburger-185g.jpg","2.55","in_stock",""
"1312","Cully and Sully Tomato and Basil Soup 400g","","https://weshop4u.ie/products/cully-and-sully-tomato-and-basil-soup-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/cully-and-sully-tomato-and-basil-soup-400g.jpg","3.49","in_stock",""
"1313","Cully and Sully Vegetable Soup 400g","","https://weshop4u.ie/products/cully-and-sully-vegetable-soup-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/cully-and-sully-vegetable-soup-400g.jpg","3.49","in_stock",""
"1314","Charleville Spread 125g","","https://weshop4u.ie/products/charleville-spread-125g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/charleville-spread-125g.jpg","2.89","in_stock",""
"1315","Carrolls Parm Chicken Arrabbiata 400g","","https://weshop4u.ie/products/carrolls-parm-chicken-arrabbiata-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/carrolls-parm-chicken-arrabbiata-400g.jpg","5.39","in_stock",""
"1316","Carrolls Tagliatelle Carbonara 400g","","https://weshop4u.ie/products/carrolls-tagliatelle-carbonara-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/carrolls-tagliatelle-carbonara-400g.jpg","5.39","in_stock",""
"1317","Kearns Traditional Sausages 227g","","https://weshop4u.ie/products/kearns-traditional-sausages-227g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kearns-traditional-sausages-227g.jpg","2.59","in_stock",""
"1318","Clonakilty Sausages 454g","","https://weshop4u.ie/products/clonakilty-sausages-454g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/clonakilty-sausages-454g.jpg","4.39","in_stock",""
"1319","Clonakilty White Pudding 280g","","https://weshop4u.ie/products/clonakilty-white-pudding-280g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/clonakilty-white-pudding-280g.jpg","3.59","in_stock",""
"1320","Denny Traditional Rashers 200g","","https://weshop4u.ie/products/denny-traditional-rashers-200g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/denny-traditional-rashers-200g.jpg","3.49","in_stock",""
"1322","Oddlygood Barista Caramel 1 litre","","https://weshop4u.ie/products/oddlygood-barista-caramel-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/oddlygood-barista-caramel-1-litre.jpg","3.75","in_stock",""
"1323","Dairygold 227g","","https://weshop4u.ie/products/dairygold-227g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/dairygold-227g.jpg","2.59","in_stock",""
"1324","Kerrymaid 454g","","https://weshop4u.ie/products/kerrymaid-454g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kerrymaid-454g.jpg","3.39","in_stock",""
"1325","Kerrygold 227g","","https://weshop4u.ie/products/kerrygold-227g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kerrygold-227g.jpg","3.39","in_stock",""
"1326","Kerrygold 454g","","https://weshop4u.ie/products/kerrygold-454g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kerrygold-454g.jpg","5.45","in_stock",""
"1327","Spar Butter 454g","","https://weshop4u.ie/products/spar-butter-454g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-butter-454g.jpg","4.89","in_stock",""
"1328","Inistella Steak Mince 500g","","https://weshop4u.ie/products/inistella-steak-mince-500g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/inistella-steak-mince-500g.jpg","6.49","out_of_stock",""
"1329","Inistella Beef Meatball 360g","","https://weshop4u.ie/products/inistella-beef-meatball-360g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/inistella-beef-meatball-360g.jpg","4.99","in_stock",""
"1330","Inistella Beef Burger 454g","","https://weshop4u.ie/products/inistella-beef-burger-454g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/inistella-beef-burger-454g.jpg","5.99","in_stock",""
"1331","Spar Apple Juice 1 litre ","","https://weshop4u.ie/products/spar-apple-juice-1-litre","","Smoothie Juices n Shakes","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-apple-juice-1-litre.jpg","3.49","in_stock",""
"1334","Yazoo Thick Cream Choco 300ml","","https://weshop4u.ie/products/yazoo-thick-cream-choco-300ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/yazoo-thick-cream-choco-300ml.jpg","2.49","in_stock",""
"1335","Yazoo Thick Cream Strawberry 300ml","","https://weshop4u.ie/products/yazoo-thick-cream-strawberry-300ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/yazoo-thick-cream-strawberry-300ml.jpg","2.49","in_stock",""
"1336","Yazoo Thick Cream Lime Mint 300ml","","https://weshop4u.ie/products/yazoo-thick-cream-lime-mint-300ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/yazoo-thick-cream-lime-mint-300ml.jpg","2.39","in_stock",""
"1337","Yazoo Thick Cream Banana 300ml ","","https://weshop4u.ie/products/yazoo-thick-cream-banana-300ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/yazoo-thick-cream-banana-300ml.jpg","2.29","in_stock",""
"1338","Spar Low Fat Milk 500ml","","https://weshop4u.ie/products/spar-low-fat-milk-500ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-low-fat-milk-500ml.jpg","1.55","in_stock",""
"1339","Spar Whole Milk 500ml ","","https://weshop4u.ie/products/spar-whole-milk-500ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-whole-milk-500ml.jpg","1.55","in_stock",""
"1343","Glenisk Blueberry Protein Yoghurt 150g","","https://weshop4u.ie/products/glenisk-blueberry-protein-yoghurt-150g","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenisk-blueberry-protein-yoghurt-150g.jpg","1.99","in_stock",""
"1344","Glenisk Strawberry Protein Yoghurt 150g","","https://weshop4u.ie/products/glenisk-strawberry-protein-yoghurt-150g","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenisk-strawberry-protein-yoghurt-150g.jpg","1.99","in_stock",""
"1345","Petit Filous 4pk 85g","","https://weshop4u.ie/products/petit-filous-4pk-85g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/petit-filous-4pk-85g.jpg","2.99","in_stock",""
"1346","Nomadic Oat and Strawberry 169g","","https://weshop4u.ie/products/nomadic-oat-and-strawberry-169g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nomadic-oat-and-strawberry-169g.jpg","2.49","in_stock",""
"1347","Nomadic Oat and Chocolate 169g","","https://weshop4u.ie/products/nomadic-oat-and-chocolate-169g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nomadic-oat-and-chocolate-169g.jpg","2.49","in_stock",""
"1348","Nomadic Oat and Blueberry and Blackberry 169g","","https://weshop4u.ie/products/nomadic-oat-and-blueberry-and-blackberry-169g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nomadic-oat-and-blueberry-and-blackberry-169g.jpg","2.49","in_stock",""
"1349","Avonmore Super Milk Low Fat 1.75litre","","https://weshop4u.ie/products/avonmore-super-milk-low-fat-175litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/avonmore-super-milk-low-fat-175litre.jpg","3.19","in_stock",""
"1350","Spar Milk Full Fat 1 litre","","https://weshop4u.ie/products/spar-milk-full-fat-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-milk-full-fat-1-litre.jpg","1.99","in_stock",""
"1351","Spar Low Fat Milk 1 litre","","https://weshop4u.ie/products/spar-low-fat-milk-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-low-fat-milk-1-litre.jpg","1.99","in_stock",""
"1352","Elmlea Double Cream 270ml","","https://weshop4u.ie/products/elmlea-double-cream-270ml","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/elmlea-double-cream-270ml.jpg","2.99","in_stock",""
"1354","Avonmore Slimline 1 litre ","","https://weshop4u.ie/products/avonmore-slimline-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/avonmore-slimline-1-litre.jpg","2.09","in_stock",""
"1355","Avonmore Super Milk Whole 1 litre","","https://weshop4u.ie/products/avonmore-super-milk-whole-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/avonmore-super-milk-whole-1-litre.jpg","1.95","in_stock",""
"1356","Muller Crunch Banana and Chocolate 124g","","https://weshop4u.ie/products/muller-crunch-banana-and-chocolate-124g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/muller-crunch-banana-and-chocolate-124g.jpg","1.79","out_of_stock",""
"1357","Muller Crunch Vanilla and Chocolate 124g","","https://weshop4u.ie/products/muller-crunch-vanilla-and-chocolate-124g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/muller-crunch-vanilla-and-chocolate-124g.jpg","1.79","out_of_stock",""
"1358","Muller Crunch Rice Apple 170g","","https://weshop4u.ie/products/muller-crunch-rice-apple-170g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/muller-crunch-rice-apple-170g.jpg","1.79","in_stock",""
"1361","Oatly Oat Drink Barista 1 litre","","https://weshop4u.ie/products/oatly-oat-drink-barista-1-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/oatly-oat-drink-barista-1-litre.jpg","3.58","in_stock",""
"1364","Spar Milk Full Fat 2 litre ","","https://weshop4u.ie/products/spar-milk-full-fat-2-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-milk-full-fat-2-litre.jpg","2.99","in_stock",""
"1365","Spar Low fat 3 Litre","","https://weshop4u.ie/products/spar-low-fat-3-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-low-fat-3-litre.jpg","4.05","in_stock",""
"1368","Spar Full Fat 3 Litre","","https://weshop4u.ie/products/spar-full-fat-3-litre","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-full-fat-3-litre.jpg","4.05","in_stock",""
"1369","Chicago Town Meat Feast Pizza 450g","","https://weshop4u.ie/products/chicago-town-meat-feast-pizza-450g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/chicago-town-meat-feast-45g.jpg","5.49","in_stock",""
"1370","Dr.Oetker Ristorante Mozzaerella Pizza 335g","","https://weshop4u.ie/products/droetker-ristorante-mozzaerella-pizza-335g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/droetker-ristorante-mozzarella-335g.jpg","4.99","in_stock",""
"1371","Chicago Town Stuffed Crust Cheese Pizza 630g","","https://weshop4u.ie/products/chicago-town-stuffed-crust-cheese-pizza-630g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/chicago-town-stuffed-crust-cheese-pizza-630g.jpg","6.49","in_stock",""
"1372","The Margherita Pizza 345g","","https://weshop4u.ie/products/the-margherita-pizza-345g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/the-margherita-pizza-345g.jpg","5.49","in_stock",""
"1373","Deep Delicious Cheesy Pizza 421g","","https://weshop4u.ie/products/deep-delicious-cheesy-pizza-421g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/deep-delicious-cheesy-pizza-421g.jpg","5.49","in_stock",""
"1374","Isle Spicy Wedges 1.25kg","","https://weshop4u.ie/products/isle-spicy-wedges-125kg","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/isle-spicy-wedges-125kg.jpg","4.25","in_stock",""
"1376","Optimum Protein Shake Chocalote 500ml","","https://weshop4u.ie/products/optimum-protein-shake-chocalote-500ml","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/optimum-protein-shake-chocalote-500ml.jpg","4.55","in_stock",""
"1377","Optimum Protein Shake Vanilla 500ml","","https://weshop4u.ie/products/optimum-protein-shake-vanilla-500ml","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/optimum-protein-shake-vanilla-500ml.jpg","4.55","in_stock",""
"1378","Optimum Protein Shake Strawberry 500ml","","https://weshop4u.ie/products/optimum-protein-shake-strawberry-500ml","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/optimum-protein-shake-strawberry-500ml.jpg","4.55","in_stock",""
"1379","Muller Rice Strawberry 170g","","https://weshop4u.ie/products/muller-rice-strawberry-170g","","Milk and Yogurts","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/muller-rice-strawberry-170g.jpg","1.81","in_stock",""
"1380","Kilbride Chicken Curry Dinner","","https://weshop4u.ie/products/kilbride-chicken-curry-dinner","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kilbride-chicken-curry-dinner.jpg","8.49","in_stock",""
"1381","Kilbride Roast Beef Dinner ","","https://weshop4u.ie/products/kilbride-roast-beef-dinner","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kilbride-roast-beef-dinner.jpg","8.49","in_stock",""
"1382","Kilbride Shepherd's Pie Dinner","","https://weshop4u.ie/products/kilbride-shepherds-pie-dinner","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kilbride-shepherds-pie-dinner.jpg","8.49","in_stock",""
"1383","Kilbride Turkey n Ham Dinner ","","https://weshop4u.ie/products/kilbride-turkey-n-ham-dinner","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kilbride-turkey-n-ham-dinner.jpg","8.49","in_stock",""
"1384","Kilbride Boiled Bacon Dinner ","","https://weshop4u.ie/products/kilbride-boiled-bacon-dinner","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kilbride-boiled-bacon-dinner.jpg","8.49","in_stock",""
"1385","Fresh Choice Fruit Tropical Salad 270g","","https://weshop4u.ie/products/fresh-choice-fruit-tropical-salad-270g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/fresh-choice-fruit-tropical-salad-270g.jpg","3.99","in_stock",""
"1386","Tree House Protein Balls Nut Butter 140g","","https://weshop4u.ie/products/tree-house-protein-balls-nut-butter-140g","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/tree-house-protein-balls-nut-butter-140g.jpg","6.51","in_stock",""
"1387","Tree House Protein Balls Peanut Butter 140g","","https://weshop4u.ie/products/tree-house-protein-balls-peanut-butter-140g","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/tree-house-protein-balls-peanut-butter-140g.jpg","6.51","in_stock",""
"1388","Tree House Protein Balls Cacao Brownie 140g","","https://weshop4u.ie/products/tree-house-protein-balls-cacao-brownie-140g","","Protein Bars/Foods and Drinks","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/tree-house-protein-balls-cacao-brownie-140g.jpg","6.51","in_stock",""
"1389","Nude Food Chicken Carbonara Tagliatelle 350g","","https://weshop4u.ie/products/nude-food-chicken-carbonara-tagliatelle-350g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-chicken-carbonara-tagliatelle-350g.jpg","6.51","in_stock",""
"1390","Nude Food Spaghetti Bolognese 400g","","https://weshop4u.ie/products/nude-food-spaghetti-bolognese-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-spaghetti-bolognese-400g.jpg","6.51","in_stock",""
"1391","Nude Food Spice Bag 400g","","https://weshop4u.ie/products/nude-food-spice-bag-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-spice-bag-400g.jpg","6.51","in_stock",""
"1392","Nude Food Cottage Pie 410g","","https://weshop4u.ie/products/nude-food-cottage-pie-410g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-cottage-pie-410g.jpg","6.51","in_stock",""
"1393","Nude Food Honey Chicken Chilli Noodles 360g","","https://weshop4u.ie/products/nude-food-honey-chicken-chilli-noodles-360g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-honey-chicken-chilli-noodles-360g.jpg","6.51","in_stock",""
"1394","Nude Food Chicken Curry n Rice 390g ","","https://weshop4u.ie/products/nude-food-chicken-curry-n-rice-390g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-chicken-curry-n-rice-390g.jpg","6.51","in_stock",""
"1395","Nude Food Cajun Chicken n Pasta 370g","","https://weshop4u.ie/products/nude-food-cajun-chicken-n-pasta-370g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-cajun-chicken-n-pasta-370g.jpg","6.51","in_stock",""
"1396","Nude Food Loaded Mac n Cheese 400g","","https://weshop4u.ie/products/nude-food-loaded-mac-n-cheese-400g","","Dairy and Refrigerated Items","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nude-food-loaded-mac-n-cheese-400g.jpg","6.51","in_stock",""
"1398","Hot Plain Chicken Fillet Roll 1 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 1 filling into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn.</p>","https://weshop4u.ie/products/hot-chicken-1-filling","","Rolls","published","https://weshop4u.ie/storage/products/chicken-fillet-roll.jpg","5.59","in_stock",""
"1399","Hot Plain Chicken Fillet Roll with 2 Fillings","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 2 fillings into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn.</p>","https://weshop4u.ie/products/hot-chicken-2-filling","","Rolls","published","https://weshop4u.ie/storage/products/chicken-fillet-roll.jpg","6.19","in_stock",""
"1400","Breakfast Roll 3 Items","<p>All deli items come with butter(unless stated).</p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 6 Breakfast fillings into the same comments box. </p><p>Fillings include sausage, egg, rashers, black and white pudding and hash browns.</p>","https://weshop4u.ie/products/breakfast-roll-3-items","","Breakfast Rolls, Wraps and Sambos.","published","https://weshop4u.ie/storage/products/breakfast-roll.jpg","4.99","in_stock",""
"1401","Breakfast Roll 4 Items","<p>All deli items come with butter(unless stated).</p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 4 Breakfast fillings into the same comments box. </p><p>Fillings include sausage, egg, rashers, black and white pudding and hash browns.</p>","https://weshop4u.ie/products/breakfast-roll-4-items","","Breakfast Rolls, Wraps and Sambos.","published","https://weshop4u.ie/storage/products/breakfast-roll.jpg","5","in_stock",""
"1403","Roll 1 Meat 1 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your Meat selection into the same comments box. </p><p>Meats include Turkey, Chicken and Ham</p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn.</p>","https://weshop4u.ie/products/roll-1-meat-1-filling","","Rolls","published","https://weshop4u.ie/storage/products/ham-roll-with-filling.jpg","4.69","in_stock",""
"1404","Roll with 1 Meat","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your Meat selection into the same comments box. </p><p>Meats include Turkey, Chicken and Ham</p>","https://weshop4u.ie/products/roll-1-meat","","Rolls","published","https://weshop4u.ie/storage/products/ham-roll.jpg","4.25","in_stock",""
"1405","Roll 1 Meat 2 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 1 meat into the comments box select from Ham, Chicken, Turkey and Tuna.</p><p>You can type your 2 fillings into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn and Peppers.</p>","https://weshop4u.ie/products/roll-1-meat-2-filling","","Rolls","published","https://weshop4u.ie/storage/products/ham-roll-with-filling.jpg","4.89","in_stock",""
"1406","Roll 1 Meat 3 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 1 meat into the comments box select from Ham, Chicken, Turkey and Tuna.</p><p>You can type your 2 fillings into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn and Peppers.</p>","https://weshop4u.ie/products/roll-1-meat-3-filling","","Rolls","published","https://weshop4u.ie/storage/products/ham-roll-with-filling.jpg","5.19","in_stock",""
"1407","Salad Roll 1 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 1 filling into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn and Peppers.</p>","https://weshop4u.ie/products/salad-roll-1-filling","","Rolls","published","https://weshop4u.ie/storage/products/salad-baguette.jpg","4.09","on_backorder",""
"1408","Salad Roll 2 Filling","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p><p>You can type your 2 fillings into the same comments box. </p><p>Fillings include Cheese, Coleslaw, Onion, Lettuce, Beetroot, Egg Mayonnaise, Tomatoes, Cucumber, Sweetcorn and Peppers.</p>","https://weshop4u.ie/products/salad-roll-2-filling","","Rolls","published","https://weshop4u.ie/storage/products/salad-baguette.jpg","4.69","in_stock",""
"1409","Sausage Roll Small x3","","https://weshop4u.ie/products/sausage-roll-small","","Deli","published","https://weshop4u.ie/storage/products/sausage-roll-small.jpg","2.5","in_stock",""
"1410","Sausage Roll Large","","https://weshop4u.ie/products/sausage-roll-large","","Deli","published","https://weshop4u.ie/storage/products/large-sausage-roll.jpg","3.29","in_stock",""
"1411","Spicy Wedges","","https://weshop4u.ie/products/spicy-wedges","","Deli","published","https://weshop4u.ie/storage/products/spicy-wedges.jpg","3.25","in_stock",""
"1412","Hot Plain Chicken Fillet Roll","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p>","https://weshop4u.ie/products/chicken-fillet","","Rolls","published","https://weshop4u.ie/storage/products/plain-chicken-fillet-roll.jpg","5.25","in_stock",""
